label,shape_type,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18,a_19,a_20,a_21,a_22,a_23,a_24,a_25,a_26,a_27,a_28,a_29,a_30,a_31,a_32,a_33,a_34,a_35,a_36,a_37,a_38,a_39,a_40,a_41,a_42,a_43,a_44,a_45,a_46,a_47,a_48,a_49,a_50,a_51,a_52,a_53,a_54,a_55,a_56,a_57,a_58,a_59,a_60,a_61,a_62,a_63,a_64,a_65,a_66,a_67,a_68,a_69,a_70,a_71,a_72,a_73,a_74,a_75,a_76,a_77,a_78,a_79,a_80,a_81,a_82,a_83,a_84,a_85,a_86,a_87,a_88,a_89,a_90,a_91,a_92,a_93,a_94,a_95,a_96,a_97,a_98,a_99,a_100
1,lorentzian,0.098424,-0.041246,0.057957,0.147620,0.173307,0.093095,-0.154674,0.004949,0.005198,-0.076194,0.075079,-0.040450,0.124983,-0.030279,-0.050893,-0.063220,0.074913,0.096565,-0.130722,-0.013817,-0.061849,0.026152,0.062400,-0.156816,0.062371,-0.191672,0.009521,-0.004917,0.177008,0.044205,0.195006,0.163371,-0.067614,0.109580,-0.033335,0.032123,0.221948,0.234123,-0.001565,0.243370,0.172444,0.179150,0.344395,0.376180,0.507887,0.395273,0.566818,0.587349,0.949357,1.259270,1.387365,1.561343,1.590910,1.222805,1.159754,0.888438,0.683737,0.682393,0.577412,0.264535,0.294259,0.348155,0.090020,-0.019110,0.069839,0.127719,0.156453,0.261587,0.080048,0.058230,0.042098,0.057957,0.154937,0.039782,0.194042,-0.002058,-0.080035,0.108107,0.010158,-0.126683,0.021955,0.073161,-0.162482,-0.158192,-0.119928,0.113549,0.258896,-0.047580,-0.031488,0.046973,0.083753,0.108836,0.115574,0.174863,-0.179238,0.081267,-0.136603,0.155469,0.081530,0.012662,0.104054
1,lorentzian,-0.104009,-0.073214,0.082086,-0.032621,0.171271,0.004852,-0.085654,0.030691,-0.117887,0.092189,0.010575,0.070165,0.047858,0.075936,0.093401,-0.102183,0.123399,0.081577,0.039370,0.060801,0.007439,0.123954,0.083242,-0.052366,0.010471,0.014880,0.070492,0.131781,0.081999,-0.051934,-0.058030,0.108547,0.012409,0.028955,0.096918,0.122863,0.024276,0.098043,0.085738,0.033836,0.107148,0.266913,0.237556,0.021228,0.126657,0.264217,0.462203,0.331173,0.442089,0.410797,0.501552,0.559111,0.766839,0.701921,0.797181,1.057604,1.193402,1.324618,1.114368,0.996940,1.048509,0.839928,0.695018,0.676253,0.488284,0.327024,0.479731,0.367737,0.283030,0.118881,0.122096,-0.025125,0.153703,0.090890,0.129427,0.231840,0.173221,0.039958,0.037215,0.195073,0.015837,0.140864,-0.127862,0.095677,0.123523,0.029476,0.174599,0.188397,-0.028339,0.064345,0.072620,0.040875,-0.058581,0.181595,0.013145,0.147743,0.048376,-0.016955,0.172661,0.021459,0.159901
0,gaussian,-0.024569,-0.005120,0.007548,-0.007581,-0.021341,0.045768,0.008472,0.008502,-0.019273,-0.012429,0.011356,-0.002454,0.019253,0.031367,-0.023638,-0.027068,0.020735,-0.000764,0.013379,0.026140,0.025241,-0.034579,0.012081,0.029822,-0.003854,-0.016072,-0.018607,0.004339,-0.011814,-0.003000,-0.023353,0.005883,-0.018638,-0.036248,0.015968,-0.014665,-0.008022,0.003092,0.002478,0.025889,0.074438,0.181552,0.339220,0.615001,1.020913,1.573165,2.123119,2.575136,2.706067,2.537041,2.168349,1.630435,1.055192,0.646810,0.341451,0.169257,0.059824,0.034858,-0.011648,0.005922,0.012343,-0.005904,-0.018134,-0.013815,0.019932,0.030063,0.010346,0.033213,0.000247,0.016533,-0.001786,0.020299,0.009523,-0.007670,-0.002006,0.036338,0.013267,-0.027391,-0.011387,-0.004887,-0.010285,0.009243,-0.018101,-0.000594,0.001606,0.020366,-0.024359,-0.001882,-0.033276,0.012972,0.007196,0.001191,0.010996,-0.033829,0.008075,-0.012138,0.031879,0.004946,0.034970,0.034087,-0.009231
0,gaussian,-0.016197,-0.013364,-0.000305,-0.006361,0.000811,-0.000582,0.016371,-0.002549,-0.000727,-0.003708,-0.001607,-0.003497,0.004108,0.012836,-0.005960,0.005568,-0.008152,-0.007892,-0.007081,-0.006366,-0.019652,0.005451,-0.008216,0.009171,-0.001258,-0.001318,-0.005846,-0.004889,-0.021299,0.006853,-0.007168,0.009255,-0.005794,-0.005061,-0.011902,0.004735,0.021854,0.016218,0.021321,0.005099,-0.006131,0.018969,0.003034,0.019639,0.013155,0.064407,0.221754,0.507505,1.087169,1.803414,2.484411,2.803987,2.568319,1.945036,1.168769,0.594202,0.248437,0.079635,0.041667,-0.006529,-0.002801,-0.001799,0.017979,0.023558,0.003810,-0.017103,-0.005885,0.005500,0.007455,0.013618,0.007164,0.016234,-0.008757,-0.011861,0.002713,0.006827,0.002648,0.005915,-0.009347,0.000656,0.009711,-0.002972,0.012972,0.008931,-0.029014,-0.009492,0.016776,-0.012172,0.003452,0.004404,0.014473,-0.009681,-0.005435,-0.006139,0.005314,0.006505,-0.004033,0.010991,0.007221,-0.016968,-0.011297
1,lorentzian,-0.075626,0.103338,0.043827,-0.002801,-0.018990,0.052826,0.061452,0.024897,-0.043063,0.002869,-0.054306,-0.002021,0.037754,0.005957,-0.017831,0.000983,0.079103,0.026257,0.174960,0.163790,0.108547,0.061914,0.054740,0.036755,0.085111,0.135818,0.098563,0.110251,0.144200,0.220128,0.069177,0.040339,0.151554,0.231742,0.273275,0.284555,0.445728,0.358029,0.507050,0.791941,0.785634,0.885739,1.048573,1.038132,0.895213,0.926760,0.860396,0.777382,0.638478,0.602880,0.407286,0.394889,0.366955,0.275096,0.296463,0.195386,0.052741,0.198449,0.024727,0.124426,0.026967,0.117775,0.133916,0.131346,0.140081,0.096168,0.051346,0.157513,0.018929,0.039598,0.003258,-0.098965,0.079531,-0.063809,0.102261,0.172892,0.070324,0.006721,0.104388,-0.041927,-0.034028,0.094860,-0.053451,-0.029865,0.115183,0.001233,-0.015737,-0.097454,0.076926,0.033498,-0.042561,0.004094,0.006312,-0.017823,0.092446,0.000367,-0.008624,0.079542,-0.064856,0.036443,-0.063584
0,gaussian,0.000312,0.003081,-0.004676,-0.002418,-0.015049,-0.030732,0.003428,-0.010335,0.004663,0.011066,-0.000186,0.003072,-0.017435,0.009490,-0.020718,-0.005858,-0.011936,0.000299,-0.001438,-0.018306,-0.007183,-0.016494,-0.007428,0.003936,-0.018241,0.019766,-0.005912,0.007966,0.026604,-0.019577,-0.005614,-0.003573,-0.011018,0.013147,-0.002245,0.015129,-0.006557,0.004193,-0.005210,-0.005022,0.002704,0.006900,-0.009752,-0.007793,0.002952,0.041501,0.125579,0.378502,0.848101,1.472271,2.159772,2.583158,2.467698,1.937693,1.253813,0.654305,0.289222,0.078239,0.028175,0.007610,0.000123,-0.008264,0.002434,0.014239,0.000998,0.001940,0.004423,-0.002685,-0.007944,0.003717,0.017567,0.007718,-0.002752,0.014020,0.010899,0.014396,-0.022287,0.002619,0.021498,0.020625,-0.000716,-0.006977,-0.009728,-0.000618,-0.001009,0.005101,-0.002328,-0.007817,-0.002917,-0.002480,-0.005991,-0.017025,-0.002414,-0.006715,-0.004127,-0.012191,0.006933,0.004400,-0.028486,0.011408,0.001142
1,lorentzian,0.025885,-0.088029,-0.043340,0.018249,0.145537,0.019148,0.019358,-0.115122,-0.139247,0.039680,0.084014,0.142994,-0.014210,0.155390,0.083642,0.203789,-0.005394,-0.000566,-0.074106,0.066427,0.176920,0.088607,-0.057920,0.306324,0.051229,-0.016314,-0.003990,-0.036969,0.007724,0.013744,0.078548,0.156829,0.008098,0.135755,0.112303,0.039510,0.129373,0.075903,0.165011,0.279285,0.115902,0.369036,0.483434,0.324987,0.357398,0.436188,0.420500,0.580779,0.551944,0.932882,0.920665,0.919062,1.185147,1.302990,1.460844,1.435326,1.500260,1.368351,1.081692,0.799937,0.827347,0.785126,0.626706,0.592405,0.351861,0.273689,0.320133,0.307851,0.321468,0.135076,0.117398,0.157740,0.104583,0.191142,0.112423,0.074217,0.162761,0.118220,0.155134,0.131254,0.177516,0.082721,0.082245,-0.020810,0.133034,0.026451,0.114171,-0.003805,-0.027503,0.065070,-0.135240,0.138323,0.114024,0.134701,-0.074676,-0.033097,0.178961,0.128066,0.073638,0.093601,-0.064381
1,lorentzian,-0.026332,0.117850,-0.124743,-0.066562,0.204496,0.088754,-0.008118,-0.084406,0.141670,-0.053240,-0.020608,0.028506,-0.155854,0.273964,0.033596,-0.108662,0.060186,0.110461,0.097860,0.210048,-0.053134,0.249917,0.282337,0.194850,0.094794,-0.003506,0.123347,0.264417,0.060567,0.239924,0.188035,0.078435,0.374421,0.428246,0.324100,0.475315,0.470209,0.767709,0.662551,0.795574,1.044470,1.200163,1.397681,1.229413,1.285040,1.083591,0.963557,0.868692,0.588553,0.627869,0.453111,0.366280,0.398012,0.208150,0.169901,0.200966,0.360490,0.019596,0.354807,0.231534,0.141462,0.162791,0.153885,0.254291,0.169814,0.127123,0.000535,-0.024236,0.129127,-0.029416,-0.013474,0.161836,0.047663,-0.018751,-0.075343,0.124547,0.087274,0.108432,0.194836,0.024189,-0.068892,0.090474,0.004980,-0.205853,0.173657,0.200778,0.028358,0.182848,0.012972,-0.093189,-0.201232,0.082658,0.001713,0.053772,0.099536,0.157476,0.117733,0.039714,-0.002591,-0.033861,-0.007085
0,gaussian,-0.020361,0.006902,0.026875,-0.006382,-0.014142,-0.008251,-0.001063,-0.006360,-0.013208,-0.021261,0.004290,-0.010594,-0.025870,0.013894,-0.018460,-0.001634,0.008835,0.007626,0.023041,0.005674,-0.007328,-0.001220,-0.017104,-0.001988,0.010247,0.016439,-0.029978,0.008669,-0.005575,0.043004,0.027852,-0.011609,-0.016682,-0.029720,0.006289,-0.002546,0.009358,-0.000374,-0.031304,-0.014279,-0.023029,0.004945,0.000939,0.018450,0.065646,0.221009,0.430787,0.835776,1.416824,2.001144,2.585813,2.842618,2.768498,2.258625,1.609997,1.025663,0.549205,0.278526,0.101820,0.026229,0.003409,-0.036552,-0.007036,-0.007494,0.002669,0.007634,0.006237,-0.004961,-0.021591,0.018515,0.012989,0.025730,0.010945,-0.010490,-0.002835,-0.006518,0.004814,0.011170,0.004277,-0.013454,-0.005010,0.012600,0.010763,0.003868,0.023343,-0.010840,0.004530,0.014932,-0.006630,-0.018496,-0.011629,0.038596,-0.038377,0.008376,-0.005546,0.037768,-0.018863,-0.002283,-0.028448,-0.010974,0.001863
0,gaussian,-0.000131,-0.005611,-0.003059,0.011948,-0.015126,0.009508,-0.016238,0.002557,-0.006829,0.016934,0.001103,0.004592,-0.000401,0.002009,0.003087,-0.012110,-0.016068,-0.009003,-0.000267,-0.003880,-0.011151,-0.002156,-0.015334,0.007984,-0.008473,0.006398,-0.010470,-0.010927,-0.025448,0.003931,0.007261,-0.006356,0.008310,0.004935,-0.015115,-0.012521,0.009886,0.002317,0.006295,0.011537,0.002898,-0.019067,-0.001591,0.009349,0.049844,0.146237,0.305938,0.632923,1.122344,1.702659,2.280644,2.626357,2.598252,2.249549,1.649571,1.054409,0.605185,0.291351,0.122161,0.041603,0.021359,0.008302,0.001020,0.008943,-0.006200,0.004165,0.005580,-0.002316,-0.000840,0.013860,0.005799,-0.010684,0.009805,0.012598,0.002538,-0.010377,-0.001050,0.003375,0.027055,-0.003799,0.004315,-0.003413,0.004404,-0.014433,-0.001964,-0.002566,0.019150,-0.010098,-0.019577,-0.007643,-0.016055,0.008440,0.006971,-0.006389,-0.002614,0.000042,0.001409,0.016073,-0.010096,-0.004862,0.004601
0,gaussian,0.007435,-0.007781,-0.004997,0.010419,0.009013,-0.007294,0.011655,0.015419,-0.007634,0.004151,-0.000850,0.013342,-0.003686,0.001838,0.016161,-0.004037,0.000326,-0.005943,0.007296,0.006722,-0.012940,-0.020449,-0.004824,-0.013722,-0.012193,0.003298,0.020160,0.002571,0.037401,-0.012883,0.022224,0.010548,-0.013434,-0.002134,-0.007579,-0.008018,0.008653,0.011898,0.005909,0.004469,0.027501,0.042475,0.148159,0.336522,0.762853,1.319614,1.952290,2.500214,2.700443,2.514228,1.980815,1.346968,0.769612,0.375264,0.168898,0.056172,0.039303,0.018876,-0.003312,-0.007938,-0.014093,0.015449,-0.003340,0.001495,0.000685,0.007054,-0.011602,-0.000444,0.006696,-0.017518,0.000884,0.018160,0.003618,-0.004714,0.008596,-0.001569,0.000683,-0.000777,0.021402,-0.011332,0.000762,0.023399,-0.000373,0.015276,-0.002492,-0.021960,-0.003593,-0.000710,0.020616,0.009478,0.016841,-0.016218,-0.008211,-0.014980,0.009547,0.005534,-0.005041,-0.008396,0.013589,0.006732,0.011548
1,lorentzian,0.109440,-0.052712,0.046174,0.076738,0.024262,0.022459,-0.061718,0.107100,0.100054,-0.065841,0.117158,-0.078165,0.025939,-0.034955,0.106465,-0.000591,0.127246,0.224704,0.034112,0.104938,0.071126,-0.089416,-0.002614,0.205241,0.093165,-0.071963,-0.190358,0.039461,-0.061358,-0.047318,0.206287,-0.087613,0.117428,0.157842,0.036993,0.082092,0.185794,0.093267,0.136814,0.195028,0.373458,0.282894,0.114929,0.336729,0.314578,0.337197,0.473689,0.629647,0.936226,0.825020,1.104259,1.172796,1.341716,1.210072,0.973523,1.137615,0.725650,0.819907,0.575861,0.495794,0.296681,0.242116,0.335851,0.248248,0.331233,0.195588,-0.023820,0.156153,0.105642,0.152771,0.161382,0.245802,0.187651,0.130008,0.048666,0.067367,0.171416,-0.051222,0.032952,0.103423,-0.022425,-0.012088,0.229588,-0.129298,-0.003327,0.055839,0.062747,0.130379,0.054417,-0.033032,-0.017306,0.127291,-0.033727,0.040047,-0.110637,-0.061698,0.015204,0.112799,-0.033162,0.080648,0.062392
1,lorentzian,-0.149155,-0.089424,0.012781,0.115723,0.171913,0.052915,0.091165,-0.010003,-0.174437,-0.108670,-0.017110,-0.017204,0.136885,0.014643,0.100234,-0.002611,0.111115,0.065342,-0.023659,0.059101,-0.121374,0.086311,0.151750,0.073286,0.055882,0.014326,0.165733,0.122970,0.076207,0.165378,0.012227,0.079512,0.104982,0.079611,0.177263,0.185210,0.272768,0.340919,0.285661,0.552093,0.441963,0.689018,0.730417,0.944639,1.207433,1.080266,0.761208,0.821560,0.663371,0.279980,0.278963,0.271400,0.184965,0.291940,0.085866,0.192519,0.255651,0.140762,-0.067096,0.222746,0.155738,-0.047690,-0.063113,0.036496,0.146961,0.077779,0.073028,-0.067057,0.047338,-0.143055,0.066652,-0.013422,0.075568,-0.042889,-0.046638,0.053762,0.074939,0.089378,0.133335,0.200164,-0.059353,0.120197,-0.031163,-0.101584,0.080069,-0.092037,0.045075,0.144631,-0.002503,-0.076391,-0.002736,0.009003,0.154566,0.010710,0.134096,-0.018616,-0.017924,0.055718,-0.080003,-0.058728,-0.047831
0,gaussian,-0.030139,0.005903,0.019860,-0.004348,0.016903,0.008857,0.003810,-0.018431,-0.003264,0.004392,-0.007889,0.007495,-0.010052,0.014070,0.011587,-0.001798,-0.009151,0.017737,-0.007547,-0.019262,0.027886,0.026553,-0.004338,-0.014511,0.003178,0.016141,0.012591,0.023452,-0.005619,0.000959,0.003831,-0.024859,-0.013028,0.014063,0.012926,-0.007853,0.020491,-0.029118,-0.023350,-0.021140,-0.008875,-0.009073,0.010179,0.024766,0.128059,0.239263,0.566526,1.083081,1.664404,2.288997,2.557451,2.489839,2.046651,1.435204,0.868926,0.450293,0.176575,0.092174,0.020828,-0.009387,-0.013836,0.000583,0.004140,0.000239,-0.028170,-0.017986,0.010559,0.012681,0.017688,-0.024669,-0.031714,0.006306,-0.005715,-0.011871,0.035045,-0.009486,0.012926,-0.022512,0.010000,-0.019025,0.011887,0.011831,-0.026985,0.015588,0.013415,0.007376,0.001875,0.000487,-0.009970,-0.020660,-0.029384,0.006359,0.032323,-0.006492,0.031554,0.000052,-0.001309,0.000068,-0.003187,-0.042840,-0.029362
0,gaussian,-0.003819,-0.009549,-0.011314,0.000924,0.015655,-0.001995,-0.023881,0.007328,-0.008645,-0.003187,0.026540,0.040070,0.008650,0.014800,-0.021883,0.022112,-0.020034,0.002213,0.010739,-0.004706,-0.024521,0.004592,0.013928,-0.026939,-0.001436,0.022515,0.028571,0.024155,0.009608,0.010291,0.002191,0.032529,-0.020035,0.002229,0.009820,0.004228,-0.020832,0.002341,0.002306,-0.013259,-0.005401,0.005237,-0.009891,0.007702,0.045906,0.039832,0.167773,0.448486,0.863258,1.495457,2.154579,2.539812,2.522807,2.041001,1.394690,0.751785,0.324620,0.158503,0.035271,-0.008369,0.006671,-0.012450,-0.032367,-0.027084,-0.005776,-0.030276,-0.022336,0.040351,-0.000463,0.009619,0.013286,-0.023522,-0.030813,0.002615,-0.027259,0.036347,0.032644,-0.004728,-0.020530,-0.001613,0.025711,0.023691,0.022296,0.008696,-0.004618,-0.003515,-0.015453,0.000631,-0.024928,-0.018172,-0.011734,0.013117,0.002147,-0.001238,-0.017755,-0.006655,-0.011801,-0.014579,-0.010643,0.024607,0.004852
0,gaussian,0.017025,0.002175,-0.016824,0.018571,-0.002333,-0.009027,0.005265,0.018413,-0.012502,-0.016761,-0.007909,-0.016495,-0.024670,-0.025420,0.010444,-0.036033,-0.011381,-0.015888,0.026905,0.006708,0.001789,0.007961,-0.025642,-0.017278,-0.008816,0.013687,0.008063,0.000777,0.008782,-0.012194,-0.001296,0.004702,-0.015570,0.014253,-0.012461,-0.016025,0.009214,-0.002762,-0.009748,-0.029348,0.036179,0.067188,0.159563,0.411903,0.769933,1.343340,1.911592,2.419197,2.673742,2.512190,2.039305,1.469214,0.917650,0.469668,0.219657,0.068318,0.023043,-0.000485,-0.013945,0.006872,0.017547,-0.008162,-0.006732,0.005621,-0.003131,-0.023895,0.000582,0.009720,-0.010019,-0.004381,-0.017198,0.010928,-0.009386,0.016283,-0.013260,0.008214,-0.006896,0.018572,-0.015305,0.015360,0.004231,-0.010222,0.006266,0.008662,-0.016372,-0.001456,-0.019879,0.002634,0.026500,-0.015569,0.002530,-0.011984,-0.015088,-0.001652,-0.014264,0.006992,0.011553,0.011620,0.009314,0.005821,-0.015148
0,gaussian,-0.011587,0.017843,0.012628,0.008750,-0.014412,0.024564,-0.013838,0.011254,-0.004026,-0.008095,-0.019043,0.015087,-0.012739,-0.012887,0.005966,0.010862,0.009831,0.001198,-0.018074,0.000708,-0.025070,0.004475,0.006507,0.002301,-0.011784,0.012399,0.005778,-0.030230,-0.022602,0.004391,-0.006322,-0.014767,-0.004287,-0.013908,0.006824,-0.000409,0.000643,-0.015998,-0.026132,0.003712,0.004418,-0.015299,0.003247,-0.006389,0.018032,0.100699,0.331861,0.733704,1.361026,2.112363,2.592588,2.564289,2.036201,1.297139,0.638087,0.262197,0.094972,0.030151,0.010902,0.005020,-0.026064,-0.002447,0.017349,-0.035193,0.007620,0.032643,0.000861,0.004034,0.012868,-0.000376,0.013950,-0.030689,-0.005564,0.029947,0.027424,0.019527,0.014885,-0.010754,-0.001037,0.015765,0.005312,0.011987,0.019008,0.003202,-0.001951,-0.000784,0.007494,0.007804,-0.004852,-0.023964,0.007198,-0.001625,-0.006914,-0.002359,-0.004006,-0.029214,0.013500,0.011211,0.007940,0.024286,-0.013453
1,lorentzian,0.034221,0.107151,0.117882,0.069381,-0.003616,0.003669,-0.004738,0.168794,0.153830,-0.014119,-0.013123,0.081334,0.010402,-0.027267,0.136055,0.074171,-0.062820,0.233948,0.102539,0.096465,0.115141,0.245037,0.331505,-0.034616,0.128264,0.270784,0.170481,0.282336,0.204257,0.109174,0.153595,0.294688,0.238490,0.362789,0.303727,0.491338,0.165590,0.565899,0.573783,0.597187,0.770919,0.987035,1.252192,1.246269,1.103785,1.231532,1.203213,0.891558,0.737400,0.496611,0.674671,0.267297,0.394721,0.385190,0.349290,0.390467,0.251372,0.055299,0.077234,-0.007441,0.091657,0.128694,0.183975,0.069217,0.093322,0.107717,0.025749,0.152513,0.021891,0.084243,0.168302,0.150232,-0.112427,0.181616,0.018454,-0.240252,0.050163,0.093976,0.089530,-0.091594,0.323608,0.045372,0.080907,0.105872,-0.154288,0.135112,-0.125127,0.043221,-0.153912,0.055512,0.026493,0.148494,0.124405,0.024499,-0.043339,-0.004472,0.091438,-0.006995,-0.040522,0.077305,-0.051887
0,gaussian,0.010077,-0.013322,0.013563,0.008009,-0.005515,0.012598,0.016966,-0.007895,-0.011681,-0.012336,-0.006861,0.001121,0.013260,-0.004475,-0.012821,0.000725,0.014683,-0.003894,0.007666,-0.002864,0.009360,-0.011194,0.005618,-0.019531,-0.014675,0.006635,-0.009678,0.015050,-0.014139,-0.013536,0.005072,-0.008696,0.013407,0.018924,0.000923,0.000040,0.005816,0.004260,0.022167,0.014930,0.019663,0.097651,0.210611,0.455789,0.807038,1.318431,1.879911,2.347679,2.634778,2.565277,2.245956,1.717980,1.170888,0.706856,0.371564,0.187874,0.054422,0.029015,0.008836,0.013995,0.001065,0.016250,-0.013085,-0.000271,0.006521,0.000889,-0.004386,0.000024,0.003239,-0.010150,0.018144,0.014958,-0.001428,0.002349,0.015010,0.001233,-0.002009,0.001127,-0.010255,0.002920,-0.018958,-0.023033,0.015071,-0.010250,0.006888,0.009655,0.022579,-0.010448,-0.007755,0.000705,0.025542,-0.004407,-0.005700,0.003993,-0.003379,0.014279,-0.017023,0.009389,-0.011211,-0.002943,0.002024
1,lorentzian,0.037633,-0.029746,-0.108259,0.222391,-0.118805,-0.053258,-0.076879,0.163405,0.099826,-0.047678,-0.068912,0.042096,0.048053,0.014897,-0.079961,0.014686,0.098364,0.047913,-0.097770,0.095272,-0.159153,0.147174,0.058988,-0.057814,0.108574,0.051286,0.024776,0.038253,0.134275,-0.029918,0.118625,0.041525,0.109374,-0.092332,0.162815,0.148683,0.154710,0.164098,0.268380,0.027405,0.340673,0.434939,0.481408,0.604399,0.631697,0.720712,1.082177,0.987512,1.124748,1.071317,1.159187,1.040374,0.950785,0.660336,0.466952,0.474902,0.252532,0.369188,0.311720,0.170105,0.211511,0.110841,0.144081,0.132722,0.140515,0.056442,0.086084,0.116274,-0.044360,0.140894,0.148420,0.087293,0.014410,0.050255,-0.145097,0.116590,0.026341,0.075120,0.065455,-0.057779,0.033189,0.016338,0.210005,-0.155390,0.128785,0.077473,0.123844,0.079119,0.120470,-0.031893,0.098217,0.020904,0.187621,0.216747,0.141064,-0.027491,0.024188,0.020030,0.160708,0.025707,-0.135203
1,lorentzian,0.203006,0.024440,0.027598,0.029819,0.073321,0.145229,0.042154,0.105574,0.036886,-0.001630,0.099944,-0.180091,0.082966,0.053761,-0.027498,0.092293,0.096860,0.124848,-0.033384,0.068265,-0.030339,0.051273,0.016320,0.088598,0.023146,0.045106,0.163327,0.125923,0.138395,0.128199,0.112882,-0.026809,0.073221,0.136752,0.192464,0.303933,0.251608,0.125079,0.228864,0.430302,0.293670,0.384211,0.528471,0.652036,0.970269,0.898660,1.051640,1.241261,1.320620,1.263751,1.125185,1.052671,0.750499,0.773537,0.590921,0.325213,0.236594,0.359409,0.260895,0.233909,0.199655,0.175448,0.026886,0.171022,0.110058,-0.007189,0.050277,0.035256,0.042146,-0.034402,0.062978,0.088672,0.067747,-0.119616,0.153748,0.043642,-0.181265,0.058225,0.320472,0.062139,-0.001251,-0.013663,-0.015700,0.098311,-0.034476,0.116016,0.008525,-0.107266,0.046310,0.026695,0.090432,0.033473,0.062336,-0.001890,-0.096384,-0.020988,0.194070,-0.065018,-0.030638,0.100305,-0.057399
0,gaussian,-0.012210,-0.009608,0.007786,0.021334,-0.016874,0.002737,0.003975,0.002706,-0.000116,0.021114,0.016011,-0.003059,-0.005239,0.006670,-0.011811,-0.013215,0.012402,0.012062,0.001666,0.006940,-0.011830,-0.021624,-0.002692,0.004412,-0.005502,-0.002558,0.004049,-0.002450,0.004763,0.011929,-0.012240,0.018971,-0.021412,0.014458,-0.026155,-0.003709,0.015168,0.002020,-0.001479,0.000204,0.015240,0.007327,-0.001976,-0.000126,0.035192,0.094325,0.294379,0.704618,1.454352,2.243126,2.773761,2.693358,2.042383,1.231751,0.594975,0.225482,0.070243,0.018199,0.000495,0.000519,0.003475,0.015740,0.009885,-0.010152,0.002472,-0.006374,-0.003574,-0.019157,0.008136,0.000168,0.010914,0.001517,-0.001480,0.024643,-0.017867,-0.015110,0.010968,0.006967,-0.017406,-0.017428,-0.007803,0.013940,0.002117,0.013277,-0.001502,0.008459,-0.019606,-0.008571,-0.022495,0.009122,0.002738,-0.023232,-0.014478,-0.004076,0.009088,0.015678,0.005175,0.005391,-0.010886,0.003877,0.001367
1,lorentzian,0.105034,-0.168538,-0.120126,0.070689,0.045483,0.005913,0.097317,-0.106510,0.160243,-0.047374,-0.015465,-0.065055,-0.102799,-0.037386,0.122503,0.222621,0.118529,-0.058822,-0.026897,0.204827,0.054770,-0.043786,0.067057,0.115892,0.090239,-0.104625,-0.027393,-0.120178,0.018780,0.156014,0.092176,0.068762,0.042070,0.119538,0.140758,-0.028295,0.167395,0.139488,0.071601,0.263568,0.234038,0.319059,0.357606,0.208593,0.356419,0.442173,0.484905,0.808733,0.797958,1.058090,1.287234,1.374983,1.434579,1.357022,1.177162,1.045025,0.823843,0.835499,0.531294,0.565692,0.496667,0.288737,0.209066,0.215705,0.078498,0.203171,0.145624,0.026616,0.025080,0.133545,0.206673,0.067644,0.133161,0.174912,0.162134,0.224375,-0.007931,0.015676,0.103378,-0.007725,-0.025506,0.063879,0.080829,-0.081276,-0.140317,0.029739,0.063994,0.074219,0.050296,0.141952,0.080959,-0.017125,-0.018937,-0.134940,0.143491,0.004884,-0.063827,-0.051820,0.039381,-0.140751,-0.065423
0,gaussian,-0.009388,0.001491,0.006312,0.025617,0.005960,-0.015731,0.008120,-0.002357,0.017817,0.015364,0.002657,0.006746,-0.010111,-0.011093,0.007733,-0.010863,-0.009566,-0.012059,0.009455,0.013469,0.008338,-0.014608,0.007161,0.015497,-0.004091,0.006826,-0.001962,0.009156,-0.017392,-0.004884,0.000242,0.018810,0.019944,-0.002275,-0.007714,-0.004264,0.022063,0.015576,0.023316,0.000742,0.004647,0.025395,0.062990,0.209133,0.480711,1.000472,1.673835,2.392196,2.875476,2.887064,2.400641,1.664734,0.950975,0.446560,0.187958,0.051226,-0.004972,0.012790,0.018886,0.002182,-0.010738,0.002110,-0.017713,-0.003435,0.025028,0.010069,-0.017521,-0.009770,-0.000740,0.029050,0.005918,0.043812,-0.018382,0.015665,0.000100,0.012118,-0.007340,-0.020481,-0.000022,-0.020403,-0.006791,0.003509,-0.005583,0.010167,0.027132,0.011598,0.001166,-0.008025,0.013678,-0.017370,-0.006406,-0.019069,-0.011335,0.008492,0.017795,0.005743,0.002831,0.002853,0.007363,0.019973,-0.000963
